Combination,Average Score
"마이, 바냐, 카티야",17.333333333333332
"샬럿, 케네스, 테오도르",13.4
"나딘, 리오, 에키온",4.0
"르노어, 매그너스, 엠마",6.5
"유키, 카티야, 칼라",14.4
"띠아, 로지, 알론소",17.0
"데비와 마를렌, 띠아, 카티야",23.833333333333332
"니키, 아디나, 현우",13.0
"실비아, 에이든, 엠마",31.0
"샬럿, 쇼이치, 얀",16.8
"르노어, 마이, 윌리엄",31.0
"다르코, 레니, 수아",24.333333333333332
"니키, 아델라, 카밀로",17.6
"다르코, 루크, 프리야",22.0
"레녹스, 로지, 아디나",19.88888888888889
"마르티나, 마이, 아드리아나",10.0
"요한, 자히르, 키아라",38.0
"아야, 에키온, 재키",16.142857142857142
"아르다, 재키, 케네스",24.25
"마르티나, 마커스, 비앙카",11.0
"라우라, 쇼우, 윌리엄",21.5
"라우라, 레녹스, 카티야",20.142857142857142
"나타폰, 비앙카, 수아",31.666666666666668
"다르코, 수아, 자히르",24.5
"나타폰, 데비와 마를렌, 유키",14.666666666666666
"아이작, 유민, 키아라",31.0
"가넷, 데비와 마를렌, 케네스",7.666666666666667
"가넷, 아이작, 재키",32.5
"리다이린, 얀, 엠마",13.416666666666666
"니키, 케네스, 타지아",19.0
"로지, 쇼이치, 아비게일",15.6
"레니, 마커스, 시셀라",22.5
"나딘, 르노어, 마커스",25.25
"다니엘, 레녹스, 헤이즈",13.75
"레온, 버니스, 아비게일",18.666666666666668
"가넷, 쇼우, 타지아",2.0
"매그너스, 바냐, 셀린",25.6
"데비와 마를렌, 쇼우, 헤이즈",19.428571428571427
"띠아, 일레븐, 칼라",14.0
"데비와 마를렌, 쇼이치, 수아",20.846153846153847
"데비와 마를렌, 일레븐, 테오도르",7.333333333333333
"알론소, 카밀로, 혜진",20.0
"시셀라, 에키온, 카티야",18.333333333333332
"다르코, 샬럿, 수아",9.0
"마이, 유민, 제니",18.0
"라우라, 일레븐, 카티야",13.0
"니키, 루크, 아디나",17.5
"쇼우, 아이솔, 케네스",19.285714285714285
"일레븐, 츠바메, 현우",21.0
"다르코, 로지, 피올로",19.0
"나타폰, 매그너스, 쇼이치",24.142857142857142
"루크, 얀, 피오라",23.785714285714285
"데비와 마를렌, 수아, 재키",19.5
"니키, 요한, 피올로",4.0
"바냐, 케네스, 테오도르",25.0
"라우라, 루크, 유민",16.75
"니키, 데비와 마를렌, 카밀로",27.0
"비앙카, 아비게일, 엠마",16.333333333333332
"레녹스, 시셀라, 아이솔",12.0
"나타폰, 아델라, 윌리엄",6.0
"얀, 클로에, 타지아",10.0
"라우라, 리오, 피오라",13.666666666666666
"쇼우, 아야, 피올로",36.333333333333336
"루크, 캐시, 헤이즈",14.0
"셀린, 쇼우, 엠마",28.5
"나딘, 마커스, 피오라",11.25
"마이, 에이든, 츠바메",32.5
"아이솔, 알론소, 프리야",6.666666666666667
"가넷, 로지, 버니스",1.0
"다르코, 아야, 츠바메",24.5
"레니, 바냐, 혜진",6.0
"수아, 알론소, 요한",46.0
"바바라, 알론소, 엠마",22.0
"다르코, 레니, 케네스",19.25
"수아, 아델라, 케네스",17.333333333333332
"아야, 케네스, 펠릭스",13.5
"다르코, 버니스, 현우",12.5
"데비와 마를렌, 윌리엄, 유키",9.0
"데비와 마를렌, 띠아, 일레븐",22.5
"매그너스, 유키, 현우",17.4
"가넷, 아델라, 카티야",27.0
"루크, 칼라, 현우",26.5
"나딘, 띠아, 알론소",2.0
"다르코, 띠아, 얀",11.166666666666666
"로지, 매그너스, 케네스",20.285714285714285
"르노어, 아비게일, 이안",21.166666666666668
"로지, 버니스, 하트",23.0
"나딘, 알론소, 펠릭스",14.0
"나타폰, 마커스, 시셀라",18.0
"얀, 유키, 카티야",10.947368421052632
"띠아, 마르티나, 유키",29.75
"이바, 캐시, 케네스",32.2
"레녹스, 레온, 시셀라",11.0
"엠마, 하트, 헤이즈",16.0
"레온, 시셀라, 헤이즈",17.0
"매그너스, 아델라, 피오라",28.25
"데비와 마를렌, 라우라, 헤이즈",18.482758620689655
"얀, 에이든, 클로에",12.0
"마르티나, 매그너스, 아델라",21.0
"리다이린, 쇼이치, 타지아",9.0
"바냐, 아야, 헤이즈",14.8
"비앙카, 윌리엄, 펠릭스",16.6
"라우라, 버니스, 이렘",24.5
"르노어, 쇼우, 에키온",11.5
"가넷, 에이든, 유민",20.75
"루크, 마이, 셀린",24.727272727272727
"비앙카, 에키온, 엘레나",13.0
"루크, 바냐, 셀린",11.666666666666666
"리다이린, 제니, 헤이즈",30.0
"데비와 마를렌, 로지, 리다이린",21.5
"아델라, 아디나, 에키온",21.0
"니키, 아이솔, 에키온",4.0
"리다이린, 버니스, 아야",26.0
"데비와 마를렌, 이렘, 츠바메",28.0
"시셀라, 아이작, 피오라",23.5
"가넷, 아이솔, 피올로",23.142857142857142
"매그너스, 아비게일, 엠마",29.5
"로지, 마커스, 수아",10.25
"레온, 셀린, 쇼이치",24.5
"마커스, 버니스, 쇼이치",10.5
"매그너스, 아디나, 현우",20.75
"리오, 아르다, 유키",16.25
"다르코, 로지, 매그너스",14.0
"아비게일, 에스텔, 헤이즈",19.6
"알렉스, 카티야, 현우",30.666666666666668
"마커스, 비앙카, 요한",17.0
"루크, 시셀라, 카티야",21.625
"리오, 마이, 재키",15.533333333333333
"레녹스, 레니, 카티야",14.333333333333334
"데비와 마를렌, 로지, 아야",9.5
"가넷, 유키, 테오도르",13.75
"마커스, 셀린, 쇼이치",15.8
"아이솔, 알론소, 케네스",7.0
"띠아, 아비게일, 카밀로",30.5
"다르코, 아야, 캐시",29.428571428571427
"바바라, 키아라, 헤이즈",33.0
"데비와 마를렌, 샬럿, 타지아",10.6
"매그너스, 캐시, 케네스",10.75
"매그너스, 버니스, 시셀라",30.333333333333332
"마커스, 시셀라, 클로에",17.0
"라우라, 아델라, 엘레나",32.75
"마르티나, 에스텔, 헤이즈",14.25
"비앙카, 이안, 키아라",14.5
"르노어, 아이작, 엘레나",17.0
"띠아, 레녹스, 카티야",19.41176470588235
"버니스, 샬럿, 타지아",2.0
"엘레나, 피올로, 현우",30.0
"실비아, 유민, 혜진",19.0
"데비와 마를렌, 아델라, 아이솔",11.5
"니키, 루크, 에이든",19.0
"아디나, 엠마, 현우",35.0
"루크, 실비아, 아비게일",10.222222222222221
"카티야, 펠릭스, 현우",21.071428571428573
"루크, 바냐, 아비게일",19.1
"니키, 요한, 헤이즈",19.5
"데비와 마를렌, 재키, 케네스",13.333333333333334
"엘레나, 유키, 츠바메",33.666666666666664
"르노어, 얀, 케네스",10.666666666666666
"다르코, 로지, 캐시",22.4
"레녹스, 츠바메, 펠릭스",0.0
"데비와 마를렌, 르노어, 바냐",5.166666666666667
"마르티나, 마이, 아이솔",13.75
"마이, 아디나, 에이든",18.666666666666668
"아야, 케네스, 현우",13.25
"가넷, 루크, 아르다",18.666666666666668
"가넷, 바바라, 카티야",12.375
"가넷, 아드리아나, 아비게일",13.833333333333334
"샬럿, 얀, 이바",23.6
"쇼이치, 유키, 카밀로",24.833333333333332
"수아, 아이작, 펠릭스",4.0
"이렘, 케네스, 혜진",26.0
"마커스, 매그너스, 에키온",21.75
"띠아, 얀, 에이든",17.875
"루크, 매그너스, 윌리엄",17.894736842105264
"바냐, 얀, 칼라",21.5
"쇼우, 알렉스, 에이든",18.0
"니키, 바냐, 에이든",18.666666666666668
"가넷, 나딘, 이안",3.0
"시셀라, 얀, 헤이즈",11.0
"수아, 카밀로, 테오도르",10.625
"띠아, 리오, 현우",11.833333333333334
"마이, 이바, 츠바메",21.0
"르노어, 마이, 아이작",14.0
"르노어, 알렉스, 카티야",24.5
"레온, 로지, 자히르",17.5
"쇼이치, 아이작, 펠릭스",21.0
"니키, 셀린, 윌리엄",34.0
"루크, 재키, 츠바메",31.0
"다르코, 루크, 아이작",18.0
"리다이린, 마이, 아르다",6.0
"가넷, 아야, 피오라",15.125
"나타폰, 에스텔, 현우",27.2
"가넷, 아드리아나, 유키",28.0
"루크, 아야, 이바",9.0
"데비와 마를렌, 루크, 리오",19.363636363636363
"쇼이치, 카티야, 혜진",22.0
"아디나, 카밀로, 카티야",30.0
"바냐, 에키온, 유민",7.6
"띠아, 시셀라, 에키온",20.0
"루크, 샬럿, 츠바메",15.1875
"샬럿, 아비게일, 피올로",3.5
"가넷, 나타폰, 유민",20.4
"레녹스, 쇼이치, 시셀라",28.5
"데비와 마를렌, 리오, 캐시",11.11111111111111
"가넷, 마커스, 테오도르",14.0
"리다이린, 바냐, 현우",25.25
"유민, 카티야, 피오라",4.0
"리오, 마이, 아드리아나",18.642857142857142
"루크, 피올로, 헤이즈",16.6
"나타폰, 다르코, 이안",22.25
"바바라, 에스텔, 카밀로",16.0
"가넷, 띠아, 재키",18.333333333333332
"샬럿, 케네스, 타지아",24.857142857142858
"가넷, 엘레나, 클로에",28.0
"리다이린, 수아, 이렘",21.5
"레온, 아르다, 피올로",28.0
"나딘, 아드리아나, 알렉스",6.0
"가넷, 루크, 수아",18.75
"다르코, 자히르, 케네스",11.666666666666666
"리오, 비앙카, 에스텔",11.428571428571429
"루크, 유민, 피올로",23.666666666666668
"니키, 바냐, 얀",20.0
"셀린, 알렉스, 카티야",16.0
"니키, 마르티나, 에이든",12.0
"라우라, 얀, 칼라",29.333333333333332
"레온, 쇼이치, 아이작",25.0
"알렉스, 이바, 현우",29.0
"라우라, 실비아, 엘레나",19.714285714285715
"알렉스, 얀, 칼라",12.0
"라우라, 아야, 유키",22.94736842105263
"데비와 마를렌, 레니, 아디나",18.6
"라우라, 레온, 수아",18.666666666666668
"로지, 매그너스, 에키온",15.0
"다니엘, 매그너스, 이바",18.0
"가넷, 나타폰, 띠아",13.333333333333334
"로지, 마이, 알렉스",28.4
"다르코, 수아, 아이솔",18.375
"다르코, 르노어, 버니스",29.666666666666668
"레녹스, 캐시, 헤이즈",21.0
"나타폰, 니키, 캐시",31.857142857142858
"실비아, 얀, 피올로",25.0
"가넷, 띠아, 쇼우",14.0
"시셀라, 알렉스, 피오라",23.8
"띠아, 펠릭스, 현우",19.8
"마이, 아비게일, 에이든",40.0
"라우라, 마커스, 아드리아나",23.3
"아이솔, 엘레나, 피올로",22.666666666666668
"다니엘, 루크, 리다이린",18.25
"나타폰, 루크, 쇼이치",10.0
"리다이린, 버니스, 아델라",5.0
"마르티나, 캐시, 현우",17.5
"알렉스, 엠마, 케네스",25.4
"가넷, 셀린, 수아",26.666666666666668
"띠아, 쇼우, 피오라",23.0
"라우라, 르노어, 피오라",19.75
"가넷, 바냐, 윌리엄",17.0
"시셀라, 유민, 타지아",14.0
"나타폰, 로지, 쇼우",16.2
"레온, 르노어, 엘레나",16.0
"가넷, 버니스, 아이작",31.285714285714285
"쇼이치, 얀, 프리야",24.0
"수아, 제니, 현우",3.0
"아이솔, 일레븐, 츠바메",22.5
"나타폰, 이바, 헤이즈",40.0
"띠아, 레녹스, 아디나",17.6
"가넷, 데비와 마를렌, 리오",15.304347826086957
"샬럿, 아비게일, 아이작",20.333333333333332
"루크, 쇼우, 자히르",33.75
"리오, 엘레나, 칼라",17.0
"마이, 아비게일, 윌리엄",15.444444444444445
"라우라, 쇼이치, 알렉스",15.363636363636363
"라우라, 르노어, 아이작",21.5
"나딘, 다르코, 하트",14.0
"시셀라, 아비게일, 엘레나",15.818181818181818
"마커스, 알렉스, 얀",14.75
"다니엘, 아델라, 에키온",5.0
"유키, 자히르, 카티야",13.272727272727273
"리오, 에스텔, 캐시",19.25
"띠아, 바냐, 엘레나",17.833333333333332
"레온, 엠마, 타지아",26.0
"아델라, 아디나, 얀",24.5
"데비와 마를렌, 리오, 아델라",16.4
"나딘, 아야, 이바",0.0
"리다이린, 아디나, 일레븐",35.0
"다니엘, 다르코, 비앙카",11.0
"에이든, 카밀로, 현우",11.0
"루크, 리다이린, 아델라",32.0
"가넷, 레온, 로지",14.666666666666666
"다니엘, 아르다, 엠마",9.5
"얀, 에스텔, 카티야",20.0
"엘레나, 재키, 츠바메",25.6
"나딘, 에이든, 엠마",16.5
"마이, 아비게일, 유민",13.833333333333334
"리오, 요한, 이안",14.5
"띠아, 루크, 일레븐",19.11111111111111
"나타폰, 바냐, 유키",23.25
"레녹스, 유민, 이바",7.666666666666667
"카티야, 캐시, 프리야",4.0
"루크, 바바라, 유키",8.0
"데비와 마를렌, 로지, 엘레나",20.615384615384617
"가넷, 바바라, 펠릭스",8.0
"리오, 카티야, 프리야",23.0
"리오, 에이든, 캐시",19.5
"다니엘, 카밀로, 피오라",27.0
"아델라, 카밀로, 피오라",46.0
"에스텔, 캐시, 피오라",10.0
"알렉스, 츠바메, 피오라",24.166666666666668
"나타폰, 수아, 자히르",17.0
"레녹스, 재키, 테오도르",12.2
"루크, 쇼우, 아디나",23.0
"비앙카, 수아, 피오라",30.75
"매그너스, 이바, 케네스",25.5
"라우라, 바냐, 키아라",9.5
"데비와 마를렌, 아디나, 에스텔",26.285714285714285
"샬럿, 아이솔, 혜진",7.0
"리다이린, 마이, 자히르",21.0
"비앙카, 아비게일, 펠릭스",6.0
"리오, 마커스, 샬럿",12.142857142857142
"에키온, 유키, 테오도르",8.166666666666666
"마르티나, 셀린, 수아",9.0
"레녹스, 리오, 아델라",10.666666666666666
"라우라, 리오, 알렉스",18.1
"아야, 엘레나, 유민",7.666666666666667
"에스텔, 윌리엄, 츠바메",6.0
"나타폰, 일레븐, 피오라",26.75
"샬럿, 에키온, 테오도르",6.333333333333333
"아르다, 엠마, 유키",13.5
"알렉스, 엘레나, 테오도르",15.4
"셀린, 유키, 카티야",28.4
"마르티나, 마이, 카티야",15.0
"라우라, 에이든, 재키",25.8
"가넷, 칼라, 케네스",28.75
"매그너스, 쇼이치, 에이든",23.0
"레온, 엘레나, 현우",16.0
"루크, 버니스, 케네스",19.75
"데비와 마를렌, 칼라, 혜진",16.5
"루크, 비앙카, 아야",18.333333333333332
"바냐, 아이작, 유민",6.0
"다르코, 아이솔, 일레븐",21.0
"가넷, 레니, 카밀로",27.8
"리오, 샬럿, 유키",13.307692307692308
"니키, 데비와 마를렌, 샬럿",21.2
"가넷, 르노어, 피올로",17.4
"엘레나, 자히르, 프리야",41.0
"셀린, 엠마, 클로에",20.823529411764707
"매그너스, 비앙카, 아이솔",16.0
"레온, 에이든, 테오도르",4.0
"라우라, 루크, 헤이즈",16.952380952380953
"다니엘, 라우라, 카밀로",27.0
"아이솔, 캐시, 프리야",10.0
"르노어, 버니스, 알론소",14.5
"라우라, 실비아, 아디나",22.0
"케네스, 타지아, 헤이즈",14.5
"매그너스, 타지아, 펠릭스",25.0
"루크, 마이, 제니",17.625
"바냐, 쇼우, 엘레나",16.0
"루크, 쇼이치, 재키",11.307692307692308
"리다이린, 엠마, 현우",13.333333333333334
"아비게일, 이안, 테오도르",18.714285714285715
"나타폰, 르노어, 마이",13.333333333333334
"레온, 셀린, 유키",17.75
"아드리아나, 아이작, 유키",10.0
"이안, 츠바메, 케네스",25.0
"시셀라, 엘레나, 재키",21.0
"나타폰, 에스텔, 츠바메",23.25
"셀린, 일레븐, 피오라",4.0
"리다이린, 아이작, 테오도르",15.666666666666666
"레온, 바바라, 이안",2.0
"얀, 유민, 현우",16.333333333333332
"루크, 샬럿, 아이솔",15.142857142857142
"레니, 재키, 카티야",9.0
"르노어, 마커스, 캐시",20.25
"레온, 제니, 현우",10.666666666666666
"아드리아나, 케네스, 테오도르",8.0
"비앙카, 쇼우, 자히르",16.0
"요한, 이안, 카밀로",27.5
"수아, 일레븐, 헤이즈",17.0
"나타폰, 마커스, 피올로",12.8
"리오, 알론소, 칼라",26.5
"라우라, 리오, 캐시",18.714285714285715
"나타폰, 아이솔, 테오도르",9.0
"마이, 아이솔, 피올로",11.714285714285714
"비앙카, 에키온, 카밀로",25.0
"라우라, 레니, 리다이린",17.142857142857142
"나딘, 알렉스, 케네스",16.428571428571427
"에키온, 엠마, 피오라",21.0
"다니엘, 아이솔, 하트",34.0
"에이든, 유민, 이렘",30.5
"라우라, 레녹스, 리오",17.428571428571427
"다니엘, 마르티나, 아비게일",19.5
"쇼우, 아델라, 펠릭스",16.0
"다니엘, 케네스, 피오라",24.666666666666668
"데비와 마를렌, 아비게일, 캐시",17.181818181818183
"데비와 마를렌, 카밀로, 클로에",31.0
"데비와 마를렌, 라우라, 리다이린",16.333333333333332
"윌리엄, 케네스, 타지아",8.5
"시셀라, 아야, 아이작",17.333333333333332
"나타폰, 루크, 케네스",26.0
"아이작, 엘레나, 테오도르",16.0
"바바라, 실비아, 유키",13.0
"수아, 아디나, 아비게일",9.5
"니키, 버니스, 실비아",13.0
"레온, 쇼우, 아이솔",17.0
"레녹스, 카티야, 헤이즈",19.77777777777778
"엘레나, 카밀로, 헤이즈",21.4
"띠아, 아비게일, 에이든",7.5
"루크, 쇼우, 제니",13.5
"리오, 에키온, 혜진",4.0
"매그너스, 알렉스, 펠릭스",16.6
"아이솔, 알론소, 자히르",14.142857142857142
"라우라, 쇼이치, 윌리엄",27.5
